,title,link,author,author_link,date
434,The impact of a school-based gardening intervention on intentions and behaviour related to fruit and vegetable consumption in children,https://pureportal.coventry.ac.uk/en/publications/the-impact-of-a-school-based-gardening-intervention-on-intentions-2,"Duncan, M. J.",https://pureportal.coventry.ac.uk/en/persons/michael-duncan,1 Jun 2015
435,Towards understanding the contribution of seat heating and cooling to occupant thermal sensation and comfort: some methodological considerations,https://pureportal.coventry.ac.uk/en/publications/towards-understanding-the-contribution-of-seat-heating-and-coolin-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2015
436,Ultrasound-assisted selective hydrogenation of C-5 acetylene alcohols with Lindlar catalysts,https://pureportal.coventry.ac.uk/en/publications/ultrasound-assisted-selective-hydrogenation-of-c-5-acetylene-alco-2,,,Sep 2015
437,Urinary Volatile Organic Compounds for the Detection of Prostate Cancer,https://pureportal.coventry.ac.uk/en/publications/urinary-volatile-organic-compounds-for-the-detection-of-prostate--2,,,24 Nov 2015
438,What can isolated skeletal muscle experiments tell us about the effects of caffeine on exercise performance?,https://pureportal.coventry.ac.uk/en/publications/what-can-isolated-skeletal-muscle-experiments-tell-us-about-the-e-2,"Tallis, J.",https://pureportal.coventry.ac.uk/en/persons/jason-tallis,2015
439,Antimicrobial treatment improves mycobacterial survival in nonpermissive growth conditions,https://pureportal.coventry.ac.uk/en/publications/antimicrobial-treatment-improves-mycobacterial-survival-in-nonper,"Burke, B.",https://pureportal.coventry.ac.uk/en/persons/bernie-burke,May 2014
440,Application of Ultrasound,https://pureportal.coventry.ac.uk/en/publications/application-of-ultrasound-2,,,21 Aug 2014
441,Assessing the effects of exposure to environmental stress on some functional properties of Bifidobacterium animalis ssp. lactis,https://pureportal.coventry.ac.uk/en/publications/assessing-the-effects-of-exposure-to-environmental-stress-on-some-2,"Amund, D.",https://pureportal.coventry.ac.uk/en/persons/daniel-amund,2014
442,Caspase inhibition via A3 adenosine receptors: A new cardioprotective mechanism against myocardial infarction,https://pureportal.coventry.ac.uk/en/publications/caspase-inhibition-via-a3-adenosine-receptors-a-new-cardioprotect-2,"Maddock, H. L.",https://pureportal.coventry.ac.uk/en/persons/helen-maddock,Feb 2014
443,Combined Triaxial Accelerometry and Heart Rate Telemetry for the Physiological Characterization of Latin Dance in Non-Professional Adults,https://pureportal.coventry.ac.uk/en/publications/combined-triaxial-accelerometry-and-heart-rate-telemetry-for-the-,"Domene, P. A.",https://pureportal.coventry.ac.uk/en/persons/pablo-domene,1 Mar 2014
444,Efeito da ingestão de cafeína sobre o desempenho no treinamento de força,https://pureportal.coventry.ac.uk/en/publications/effect-of-caffeine-ingestion-on-resistance-training-performance,"Guimarães Ferreira, L.",https://pureportal.coventry.ac.uk/en/persons/lucas-guimaraes-ferreira-2,1 Mar 2014
445,Effects of exercise intensity on perceived exertion during multiple sets of bench press to volitional failure,https://pureportal.coventry.ac.uk/en/publications/effects-of-exercise-intensity-on-perceived-exertion-during-multip,"Duncan, M. J.",https://pureportal.coventry.ac.uk/en/persons/michael-duncan,2014
446,Fibril formation from pea protein and subsequent gel formation,https://pureportal.coventry.ac.uk/en/publications/fibril-formation-from-pea-protein-and-subsequent-gel-formation,"Munialo, C. D.",https://pureportal.coventry.ac.uk/en/persons/claire-munialo,19 Mar 2014
447,Love builds episode 4,https://pureportal.coventry.ac.uk/en/publications/love-builds-episode-4-2,"Lund, P.",https://pureportal.coventry.ac.uk/en/persons/patricia-lund,2014
448,Modification of ovalbumin with fructooligosaccharides: Consequences for network morphology and mechanical deformation responses,https://pureportal.coventry.ac.uk/en/publications/modification-of-ovalbumin-with-fructooligosaccharides-consequence,"Munialo, C. D.",https://pureportal.coventry.ac.uk/en/persons/claire-munialo,25 Nov 2014
449,Perturbed energy balance and hydration status in ultra-endurance runners during a 24 h ultra-marathon,https://pureportal.coventry.ac.uk/en/publications/perturbed-energy-balance-and-hydration-status-in-ultra-endurance--3,"Hankey, J.",https://pureportal.coventry.ac.uk/en/persons/jo-hankey,Aug 2014
450,Physical activity in patients with chronic obstructive pulmonary disease.,https://pureportal.coventry.ac.uk/en/publications/physical-activity-in-patients-with-chronic-obstructive-pulmonary-,"Horton, E.",https://pureportal.coventry.ac.uk/en/persons/elizabeth-horton,2014
451,Physiological and Perceptual Responses to Latin Partnered Social Dance,https://pureportal.coventry.ac.uk/en/publications/physiological-and-perceptual-responses-to-latin-partnered-social-,"Domene, P. A.",https://pureportal.coventry.ac.uk/en/persons/pablo-domene,1 Oct 2014
452,Results of the SPACE FOR COPD programme in comparison to pulmonary rehabilitation programme at 6 months,https://pureportal.coventry.ac.uk/en/publications/results-of-the-space-for-copd-programme-in-comparison-to-pulmonar,"Horton, E.",https://pureportal.coventry.ac.uk/en/persons/elizabeth-horton,2014
453,The ability to store energy in pea protein gels is set by network dimensions smaller than 50nm,https://pureportal.coventry.ac.uk/en/publications/the-ability-to-store-energy-in-pea-protein-gels-is-set-by-network,"Munialo, C. D.",https://pureportal.coventry.ac.uk/en/persons/claire-munialo,Oct 2014
454,The Impact of a 24-h Ultra-Marathon on Salivary Antimicrobial Protein Responses,https://pureportal.coventry.ac.uk/en/publications/the-impact-of-a-24-h-ultra-marathon-on-salivary-antimicrobial-pro-2,"Hankey, J.",https://pureportal.coventry.ac.uk/en/persons/jo-hankey,Oct 2014
455,The regulatory roles of phosphatases in cancer,https://pureportal.coventry.ac.uk/en/publications/the-regulatory-roles-of-phosphatases-in-cancer-2,,,20 Jan 2014
456,Use of freely available and open source tools for in silico screening in chemical biology,https://pureportal.coventry.ac.uk/en/publications/use-of-freely-available-and-open-source-tools-for-in-silico-scree,"Gould, P. S.",https://pureportal.coventry.ac.uk/en/persons/phillip-gould,8 Apr 2014
457,Weight loss in a UK commercial all meal provision study: A randomised controlled trial,https://pureportal.coventry.ac.uk/en/publications/weight-loss-in-a-uk-commercial-all-meal-provision-study-a-randomi,,,Aug 2014
458,‘Critical moments’ and identity in elite Premier League Academy football,https://pureportal.coventry.ac.uk/en/publications/critical-moments-and-identity-in-elite-premier-league-academy-foo,"O'Halloran, L.",https://pureportal.coventry.ac.uk/en/persons/lisa-ohalloran,2014
459,Addressing a critique of the TEASI framework for invasive species risk assessment,https://pureportal.coventry.ac.uk/en/publications/addressing-a-critique-of-the-teasi-framework-for-invasive-species,"Dehnen-Schmutz, K.",https://pureportal.coventry.ac.uk/en/persons/katharina-dehnen-schmutz,Nov 2013
460,An investigation of volatile organic compounds from the saliva of healthy individuals using headspace-trap/GC-MS,https://pureportal.coventry.ac.uk/en/publications/an-investigation-of-volatile-organic-compounds-from-the-saliva-of-2,,,18 Jul 2013
461,A novel approach to oral iron delivery using ferrous sulphate loaded solid lipid nanoparticles,https://pureportal.coventry.ac.uk/en/publications/a-novel-approach-to-oral-iron-delivery-using-ferrous-sulphate-loa,"Farnaud, S.",https://pureportal.coventry.ac.uk/en/persons/sebastien-farnaud,18 Nov 2013
462,"A Self-management Programme of Activity, Coping and Education (SPACE) for COPD: A randomised non-inferiority trial in a pulmonary rehabilitation population.",https://pureportal.coventry.ac.uk/en/publications/a-self-management-programme-of-activity-coping-and-education-spac,"Horton, E.",https://pureportal.coventry.ac.uk/en/persons/elizabeth-horton,2013
463,"Assessment of the Ergogenic Effect of Caffeine Supplementation on Mood, Anticipation Timing and Muscular Strength in Older Adults",https://pureportal.coventry.ac.uk/en/publications/assessment-of-the-ergogenic-effect-of-caffeine-supplementation-on,"Tallis, J.",https://pureportal.coventry.ac.uk/en/persons/jason-tallis,29 Aug 2013
464,Cardiovascular adaptation in people with multiple sclerosis following a 12 week exercise programme suggest deconditioning rather than autonomic dysfunction caused by the disease,https://pureportal.coventry.ac.uk/en/publications/cardiovascular-adaptation-in-people-with-multiple-sclerosis-follo,,,2013
465,Compromised Energy and Macronutrient Intake of Ultra-endurance Runners During a Multi-stage Ultra-marathon Conducted in a Hot Ambient Environment,https://pureportal.coventry.ac.uk/en/publications/compromised-energy-and-macronutrient-intake-of-ultra-endurance-ru-2,"Hankey, J.",https://pureportal.coventry.ac.uk/en/persons/jo-hankey,2013
466,Critical moments and identity in elite Premier League Academy football,https://pureportal.coventry.ac.uk/en/publications/critical-moments-and-identity-in-elite-premier-league-academy-foo-2,"O'Halloran, L.",https://pureportal.coventry.ac.uk/en/persons/lisa-ohalloran,2013
467,Employing descriptive phenomenology within sport psychology research: Challenges encountered and resolutions explored,https://pureportal.coventry.ac.uk/en/publications/employing-descriptive-phenomenology-within-sport-psychology-resea,"O'Halloran, L.",https://pureportal.coventry.ac.uk/en/persons/lisa-ohalloran,2013
468,Evaluation of skeletal muscle satellite cell activity in rodent models depicting muscle hypertrophy and atrophy,https://pureportal.coventry.ac.uk/en/publications/evaluation-of-skeletal-muscle-satellite-cell-activity-in-rodent-m,"Sidique, I.",https://pureportal.coventry.ac.uk/en/persons/idris-sidique-adair,May 2013
469,High-polyphenol chocolate reduces endothelial dysfunction and oxidative stress during acute transient hyperglycaemia in Type 2 diabetes: A pilot randomized controlled trial.,https://pureportal.coventry.ac.uk/en/publications/high-polyphenol-chocolate-reduces-endothelial-dysfunction-and-oxi,,,Apr 2013
470,Kinematic adaptations in sprint acceleration performances without and with the constraint of holding a field hockey stick,https://pureportal.coventry.ac.uk/en/publications/kinematic-adaptations-in-sprint-acceleration-performances-without,"Wdowski, M.",https://pureportal.coventry.ac.uk/en/persons/maximilian-wdowski,Jun 2013
471,Modulation of the gelation efficiency of fibrillar and spherical aggregates by means of thiolation,https://pureportal.coventry.ac.uk/en/publications/modulation-of-the-gelation-efficiency-of-fibrillar-and-spherical-,"Munialo, C. D.",https://pureportal.coventry.ac.uk/en/persons/claire-munialo,27 Nov 2013
472,Motor impairment and its relationship to fitness in children.,https://pureportal.coventry.ac.uk/en/publications/motor-impairment-and-its-relationship-to-fitness-in-children,,,2013
473,Multiple pathways mediate the sex-peptide-regulated switch in female Drosophila reproductive behaviours.,https://pureportal.coventry.ac.uk/en/publications/multiple-pathways-mediate-the-sex-peptide-regulated-switch-in-fem,,,22 Nov 2013
474,Oxidation of tertiary amine-derivatized surfaces to control protein adhesion,https://pureportal.coventry.ac.uk/en/publications/oxidation-of-tertiary-amine-derivatized-surfaces-to-control-prote,"Dobrzanska, D. A.",https://pureportal.coventry.ac.uk/en/persons/dorota-dobrzanska,12 Feb 2013
475,Palmitoylation and the trafficking of peripheral membrane proteins,https://pureportal.coventry.ac.uk/en/publications/palmitoylation-and-the-trafficking-of-peripheral-membrane-protein,"Greaves, J.",https://pureportal.coventry.ac.uk/en/persons/jennifer-greaves,29 Jan 2013
476,Performance Enhancement Drugs and Sports Supplements for Resistance Training,https://pureportal.coventry.ac.uk/en/publications/performance-enhancement-drugs-and-sports-supplements-for-resistan-2,"Guimarães-Ferreira, L.",https://pureportal.coventry.ac.uk/en/persons/lucas-guimaraes-ferreira-2,Aug 2013
477,"Polymorphic variation within the ADAMTS2, ADAMTS14, ADAMTS5, ADAM12 and TIMP2 genes and the risk of Achilles tendon pathology: a genetic association study",https://pureportal.coventry.ac.uk/en/publications/polymorphic-variation-within-the-adamts2-adamts14-adamts5-adam12-,"Raleigh, S. M.",https://pureportal.coventry.ac.uk/en/persons/stuart-raleigh,Nov 2013
478,Salivary antimicrobial protein responses during multistage ultramarathon competition conducted in hot environmental conditions,https://pureportal.coventry.ac.uk/en/publications/salivary-antimicrobial-protein-responses-during-multistage-ultram-2,"Hankey, J.",https://pureportal.coventry.ac.uk/en/persons/jo-hankey,2013
479,"Structure, function and regulation of versican: the most abundant type of proteoglycan in the extracellular matrix",https://pureportal.coventry.ac.uk/en/publications/structure-function-and-regulation-of-versican-the-most-abundant-t,"Burke, B.",https://pureportal.coventry.ac.uk/en/persons/bernie-burke,2013
480,The relationship between growth stages and aroma composition of lemon basil Ocimum citriodorum Vis,https://pureportal.coventry.ac.uk/en/publications/the-relationship-between-growth-stages-and-aroma-composition-of-l-2,,,7 Dec 2013
